,Feature
2416,0.0827336311340332
2417,0.02012491226196289
2418,0.0402679443359375
2419,0.02013111114501953
2420,0.02011728286743164
2421,0.0201265811920166
2422,0.07731962203979492
2423,0.02012944221496582
2424,0.020120859146118164
2425,0.020124197006225586
2426,0.040273189544677734
2427,0.02012014389038086
2428,0.0201261043548584
2429,0.040300846099853516
2430,0.040250539779663086
2431,0.020137786865234375
2432,0.05988621711730957
2433,0.04024934768676758
2434,0.04028177261352539
2435,0.07275247573852539
2436,0.04024553298950195
2437,0.04024696350097656
2438,0.02017688751220703
2439,0.020176172256469727
2440,0.06797456741333008
2441,0.02012801170349121
2442,0.020125389099121094
2443,0.08092331886291504
2444,0.020132064819335938
2445,0.020120620727539062
2446,0.0201265811920166
2447,0.020151376724243164
2448,0.020126819610595703
2449,0.04026055335998535
2450,0.04025769233703613
2451,0.02017664909362793
2452,0.0201263427734375
2453,0.020135164260864258
2454,0.02020096778869629
2455,0.020119190216064453
2456,0.02016305923461914
2457,0.02012801170349121
2458,0.020133018493652344
2459,0.07927632331848145
2460,0.020127296447753906
2461,0.020138025283813477
2462,0.020133018493652344
2463,0.020142555236816406
2464,0.020148515701293945
2465,0.02013254165649414
2466,0.040265798568725586
2467,0.07969284057617188
2468,0.08962845802307129
2469,0.0201413631439209
2470,0.02013230323791504
2471,0.02013373374938965
2472,0.020125150680541992
2473,0.020132064819335938
2474,0.020133495330810547
2475,0.05702495574951172
2476,0.020143985748291016
2477,0.02017807960510254
2478,0.0733938217163086
2479,0.020121097564697266
2480,0.040258169174194336
2481,0.020125150680541992
2482,0.02012181282043457
2483,0.02012920379638672
2484,0.06941652297973633
2485,0.020123720169067383
2486,0.02006363868713379
2487,0.054910898208618164
2488,0.020182132720947266
2489,0.02013707160949707
2490,0.02013397216796875
2491,0.05560159683227539
2492,0.020169496536254883
2493,0.020137786865234375
2494,0.020122051239013672
2495,0.02012801170349121
2496,0.020123004913330078
2497,0.020122528076171875
2498,0.02013230323791504
2499,0.06302571296691895
2500,0.02012038230895996
2501,0.02012944221496582
2502,0.020130395889282227
2503,0.07557010650634766
2504,0.020119190216064453
2505,0.02012157440185547
2506,0.02013397216796875
2507,0.020122051239013672
2508,0.020116329193115234
2509,0.020120859146118164
2510,0.020161151885986328
2511,0.02012348175048828
2512,0.020121097564697266
2513,0.059339046478271484
2514,0.020122528076171875
2515,0.020119905471801758
2516,0.020119428634643555
2517,0.02012181282043457
2518,0.02012467384338379
2519,0.020129680633544922
2520,0.02013683319091797
2521,0.020148038864135742
2522,0.020119905471801758
2523,0.020128965377807617
2524,0.02012467384338379
